Company,Job Title,Job Category,Job Location,Education,Discipline,Required Skills,Desired Skills,Years of Experience
Amazon,Software Development Engineer Distributed Systems,Software Engineering,US WA Seattle,BS,Computer Science,RESTful APIs;NET;Swift;AJAX;web services;JetBrains plugin;Angular,agile methodologies;distributed systems;web;mobile technologies,7
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,RESTful APIs;NET;Swift;AJAX;web services;JetBrains plugin;Angular,agile methodologies;distributed systems;web;mobile technologies,1
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,RESTful APIs;NET;Swift;AJAX;web services;JetBrains plugin;Angular,agile methodologies;distributed systems;web;mobile technologies,1
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;Python;Objective C;C#;Android;iOS;REST;data structures;algorithms,Agile;AI;Scrum;SDLC;SQL;NoSQL,1
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;Python;Objective C;C#;Android;iOS;REST;data structures;algorithms,Agile;AI;Scrum;SDLC;SQL;NoSQL,1
Amazon,Software Development Engineer,Software Engineering,US TX Austin,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,5
Amazon,Senior Software Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,0
Amazon,Software Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,0
Amazon,Software Development Engineer Amazon Prime & Delivery Experience,Software Engineering,US NY New York,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,4
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,Senior Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,7
Amazon,Software Development Engineer II,Software Engineering,US CA San Francisco,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,3
Amazon,Senior Software Development Engineer Level 6,Software Engineering,US WA Seattle,MS,Computer Science,Oracle;Redshift;PostgreSQL;Python;Ruby;Java;Data Warehousing;ETL;Data Modeling,REST;SOAP;JSON;communication skills;problem solving,12
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,12
Amazon,Software Developement Engineer II,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,Sr;Software Development Engineer AWS Elastic Load Balancing and Networking,Software Engineering,US WA Seattle,MS,Computer Science,Oracle;Redshift;PostgreSQL;Python;Ruby;Java;Data Warehousing;ETL;Data Modeling,REST;SOAP;JSON;communication skills;problem solving,18
Amazon,Software Development Engineer AWS Elastic Load Balancing and Networking,Software Engineering,US CA East Palo Alto,MS,Computer Science,Oracle;Redshift;PostgreSQL;Python;Ruby;Java;Data Warehousing;ETL;Data Modeling,REST;SOAP;JSON;communication skills;problem solving,12
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,5
Amazon,Software Development Engineer,Software Engineering,US CA East Palo Alto,MS,Computer Science,Oracle;Redshift;PostgreSQL;Python;Ruby;Java;Data Warehousing;ETL;Data Modeling,REST;SOAP;JSON;communication skills;problem solving,3
Amazon,Software Development Engineer;Prime Video,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,2
Amazon,Software Development Engineer;Prime Video,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,4
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,System Development Engineer AWS Networking,Software Engineering,US CA Cupertino,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,5
Amazon,AWS Systems Development & Performance Engineer,Software Engineering,US TX Austin,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,Software Development Engineer,Software Engineering,US CA Sunnyvale,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,9
Amazon,Software Development Engineer Alexa Machine Learning Platform,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,0
Amazon,Software Development Engineer Level 5,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,Software Development Engineer Level 6,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,6
Amazon,Senior Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science;Electrical Engineering,Java;C#;web services;REST;web development;Data Analytics,APIs;networks;IoT;cloud systems;control systems;machine learning,0
Amazon,Web Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,5
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,0
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,0
Amazon,Software Development Engineer Amazon Web Services New Initiative,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,4
Amazon,Sr;Software Development Engineer Amazon Exports and Expansion,Software Engineering,US WA Seattle,BS;MS,Computer Science,OOP;Java;C++;Perl;Web development;AJAX;JavaScript;HTML;CSS;SQLite;OpenGL;Spring;Hibernate,Hadoop;Pig;Spark;Cosmos;communication skills;problem solving,5
Amazon,Software Development Engineer,Software Engineering,US TX Austin,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,5
Amazon,Sr;Programmer Games,Developer Relations,US WA Seattle,BS,Computer Science;Computer Engineering,C;C++;C#;Java;Object Oriented designing;UNIX;Linux;SCRUM;RUP;XP;data mining,Agile;SCRUM;NoSQL;data modeling;communication skills,5
Amazon,Software Development Engineer,Software Engineering,US TX Austin,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,5
Amazon,Software Development Engineer,Software Engineering,US TX Austin,BS,Computer Science;Computer Engineering,Java;Python;JavaScript;PHP;Python;C++;Ruby;distributed cloud;CSS;HTML;Data Structures;Object Oriented Design,AWS;Alexa Speechlets;CRM systems;Hadoop;j Query;logistics,6
Amazon,Senior Software Developer,Software Engineering,US TX Austin,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,7
Amazon,Senior Software Developer,Software Engineering,US TX Austin,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,7
Amazon,Sr;Programmer Games,Engineering or Architechture,US WA Seattle,BS,Computer Science;Computer Engineering,object oriented designing;algorithms;data structures;C;C++;communication skills,Hiring;Managing;cloud systems;control systems;machine learning,5
Amazon,Senior Software Development Engineer,Software Engineering,US TX Austin,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,6
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,2
Amazon,Software Development Engineer,Software Engineering,US CA San Luis Obispo,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,0
Amazon,Sr;SOFTWARE ENGINEER,Software Engineering,US CA Cupertino,MS,Computer Science,Oracle;Redshift;PostgreSQL;Python;Ruby;Java;Data Warehousing;ETL;Data Modeling,REST;SOAP;JSON;communication skills;problem solving,5
Amazon,Sr Gameplay Engineer,Engineering or Architechture,US CA Irvine,BS,Computer Science;Computer Engineering,object oriented designing;algorithms;data structures;C;C++;communication skills,Hiring;Managing;cloud systems;control systems;machine learning,7
Amazon,Web Development Engineer,Software Engineering,US WA Seattle,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,4
Amazon,Software Full Stack Engineer;Security,Software Engineering,US VA Herndon,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,5
Amazon,Software Development Engineer,Software Engineering,US NY New York,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,5
Amazon,Software Development Engineer,Software Engineering,US CO Broomfield,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,3
Amazon,Web Developer Amazon Web Services,Software Engineering,US CO Broomfield,BS,Computer Science,Java;C;C++;DNS;TCP;UDP;distributed systems;object oriented designing;data structures;algorithms,AI;deep learning;ML;DL,9
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,MS,Computer Science;Information Science;Engineering discipline;Applied Mathematics,C#;C++;Java;Perl;Object Oriented Design;embedded systems,communication skills;logistics;problem solving,1
Amazon,Software Development Engineer Prime Air,Software Engineering,US WA Seattle,BS,Computer Science;Electrical Engineering;Robotics,embedded systems;interface protocols;communication protocols;hardware interfaces,Python;hardware firmware development;testing,3
Amazon,Web Development Engineer Alexa Data Services,Software Engineering,US MA Boston,BS,Computer Science;Information Science,HTML;CSS;JavaScript;React JS;jQuery;REST;SOAP;HTTP;JSON;algorithms;data structures,Network Security;Cloud infrastructure;Serverless Infrastructure;AWS,2
Amazon,Software Development Engineer Prime Air,Software Engineering,US WA Seattle,MS,Computer Science;Information Science,Python;Java;C++;Linux;OOPS,Hadoop;Pig;Spark;Cosmos;data structures;communication skills;logistics,5
Amazon,Software Development Manager,Software Engineering,US WA Seattle,BS,Computer Science;Information Science,HTML;CSS;JavaScript;React JS;jQuery;REST;SOAP;HTTP;JSON;algorithms;data structures,Network Security;Cloud infrastructure;Serverless Infrastructure;AWS,7
Amazon,Software Development Engineer,Software Engineering,US CA Santa Monica,BS,Computer Science;Information Science,HTML;CSS;JavaScript;React JS;jQuery;REST;SOAP;HTTP;JSON;algorithms;data structures,Network Security;Cloud infrastructure;Serverless Infrastructure;AWS,3
Amazon,Software Development Engineer,Software Engineering,US CA Santa Monica,MS,Computer Science;Information Science,Python;Java;C++;Linux;OOPS,Hadoop;Pig;Spark;Cosmos;data structures;communication skills;logistics,3
Amazon,Software Development Engineer,Software Engineering,US WA Seattle,BS;MS,Computer Science;Information Science,algorithms;data structures;object oriented design;Java;C;C++;C#;Ruby;Python;REST;Perl,Linux;architecture;mobile applications;logistics;communication skills;problem solving,2
Amazon,Web Development Engineer,Software Engineering,US MA Cambridge,BS,Computer Science;Information Science,HTML;CSS;JavaScript;React JS;jQuery;REST;SOAP;HTTP;JSON;algorithms;data structures,Network Security;Cloud infrastructure;Serverless Infrastructure;AWS,2
Amazon,Software Development Engineer Prime Air,Software Engineering,US WA Seattle,BS;MS,Computer Science;Information Science,algorithms;data structures;object oriented design;Java;C;C++;C#;Ruby;Python;REST;Perl,Linux;architecture;mobile applications;logistics;communication skills;problem solving,7
Amazon,Embedded Software Development Manager,Software Engineering,US WA Seattle,BS;MS,Computer Science;Electrical Engineering;Computer Engineering,C;C++;embedded systems;communication protocols;API;hardware integration,Python;GNU;Linux;communication skills,10
Amazon,Software Development Manager Alexa OS,Software Engineering,US WA Seattle,BS,Computer Science;Information Science,HTML;CSS;JavaScript;React JS;jQuery;REST;SOAP;HTTP;JSON;algorithms;data structures,Network Security;Cloud infrastructure;Serverless Infrastructure;AWS,2
